;user_id;original_image;face_id;age;gender;x;y;dx;dy;tilt_ang;fiducial_yaw_angle;fiducial_score
1635;62501130@N02;11305673585_83f909fd7b_o.jpg;104;(48, 53);m;2828;1415;243;242;0;15;54
1663;62501130@N02;11286005663_ec9526e504_o.jpg;98;(48, 53);f;776;282;548;548;10;-15;104
1679;62501130@N02;11309949515_963c8ebe6c_o.jpg;110;(48, 53);m;231;1208;318;318;0;-15;103
1684;62501130@N02;11309949515_963c8ebe6c_o.jpg;115;(48, 53);m;2698;1239;261;262;5;0;108
1713;62501130@N02;11285999083_956ac250d6_o.jpg;123;(48, 53);m;841;635;1058;1059;10;0;49
1725;62501130@N02;11305705375_1b3263c3b3_o.jpg;98;(48, 53);f;1832;924;306;306;20;0;64
1729;62501130@N02;11305824443_1212e14545_o.jpg;98;(48, 53);f;1337;734;535;536;10;0;92
1735;62501130@N02;11399331664_40856b446e_o.jpg;98;(48, 53);f;1955;766;536;536;10;15;125
1758;62501130@N02;11286018683_9bcd57f1b6_o.jpg;98;(48, 53);f;1418;670;567;568;20;0;87
1770;62501130@N02;11399463905_4eaa976cf0_o.jpg;98;(48, 53);f;1064;1423;803;803;15;0;71
1779;62501130@N02;11305704915_c5319b90c9_o.jpg;98;(48, 53);f;1836;678;433;434;20;0;70
1781;62501130@N02;11305749136_8542463c0e_o.jpg;98;(48, 53);f;1386;776;516;516;5;0;98
1806;62501130@N02;11298560226_9eb3c5ea5c_o.jpg;98;(48, 53);f;906;859;383;382;0;-45;21
1809;62501130@N02;11305808933_5800184278_o.jpg;98;(48, 53);f;1706;941;262;262;-5;0;109
1818;62501130@N02;11399434346_915bd758a4_o.jpg;98;(48, 53);f;1729;683;580;580;15;0;66
1823;62501130@N02;11305710565_dddd62dbc1_o.jpg;98;(48, 53);f;328;723;389;389;5;0;107
1906;62501130@N02;11399461915_c14fcd5680_o.jpg;98;(48, 53);f;1023;1123;854;854;10;15;75
1914;10044155@N06;11331383403_780c5e16b5_o.jpg;134;(48, 53);m;937;894;656;656;15;45;18
1915;10044155@N06;11345586926_27c45583a9_o.jpg;135;(48, 53);m;320;546;640;640;185;15;34
1916;10044155@N06;11345586926_27c45583a9_o.jpg;136;(48, 53);m;1550;467;498;608;185;30;53
1917;10044155@N06;11345586926_27c45583a9_o.jpg;137;(48, 53);m;977;786;436;437;190;0;56
1926;10044155@N06;11345608563_4950c8b64c_o.jpg;134;(48, 53);m;1568;1305;433;433;-80;0;82
1935;10044155@N06;11331226025_e649b1c7cb_o.jpg;137;(48, 53);m;366;522;293;294;0;0;112
1937;10044155@N06;11331226025_e649b1c7cb_o.jpg;146;(48, 53);m;1169;643;274;274;5;0;118
1938;10044155@N06;11331226025_e649b1c7cb_o.jpg;147;(48, 53);m;1722;487;268;268;-5;0;128
1940;10044155@N06;11331226025_e649b1c7cb_o.jpg;134;(48, 53);m;1372;540;261;261;-5;0;131
1941;10044155@N06;11331226025_e649b1c7cb_o.jpg;148;(48, 53);f;2548;584;261;262;5;0;101
1945;10044155@N06;10744892876_47cec7d045_o.jpg;151;(48, 53);m;1021;302;356;356;10;0;41
1949;10044155@N06;10744918304_566b1e19fe_o.jpg;151;(48, 53);m;15;456;512;512;-5;0;87
1950;10044155@N06;10744918304_566b1e19fe_o.jpg;152;(48, 53);f;736;944;416;417;0;0;49
1952;10044155@N06;11343967453_c80078b6bb_o.jpg;134;(48, 53);m;241;410;172;172;-15;-15;24
1955;10044155@N06;11345832453_a6f691f233_o.jpg;137;(48, 53);m;1636;1463;243;242;180;0;52
1956;10044155@N06;11345832453_a6f691f233_o.jpg;153;(48, 53);m;1281;1523;242;242;175;0;99
1960;10044155@N06;11345807533_ab928c065a_o.jpg;147;(48, 53);m;1526;911;243;242;-10;0;79
1964;10044155@N06;11345590826_553eae07dc_o.jpg;156;(48, 53);m;686;191;168;168;-5;0;13
1968;10044155@N06;11331297256_0dd6face23_o.jpg;146;(48, 53);m;1134;626;281;280;0;0;109
1970;10044155@N06;11331297256_0dd6face23_o.jpg;147;(48, 53);m;1697;489;261;261;-5;0;111
1971;10044155@N06;11331297256_0dd6face23_o.jpg;137;(48, 53);m;323;511;261;261;0;0;88
1972;10044155@N06;11331297256_0dd6face23_o.jpg;134;(48, 53);m;1343;541;261;262;0;0;139
1974;10044155@N06;11331297256_0dd6face23_o.jpg;148;(48, 53);f;2510;589;261;262;-5;15;94
1976;10044155@N06;11345777233_3a8585ffc6_o.jpg;146;(48, 53);m;897;1310;261;261;-20;0;129
1978;10044155@N06;11345509685_6e2b1dfac7_o.jpg;135;(48, 53);m;320;546;640;640;185;15;34
1979;10044155@N06;11345509685_6e2b1dfac7_o.jpg;136;(48, 53);m;1550;467;498;608;185;30;53
1980;10044155@N06;11345509685_6e2b1dfac7_o.jpg;137;(48, 53);m;977;786;436;437;190;0;56
1989;10044155@N06;11345741476_a767abaf34_o.jpg;147;(48, 53);m;1566;884;242;242;-10;0;88
1992;10044155@N06;11345559683_64f628a9ef_o.jpg;134;(48, 53);m;219;855;351;351;0;45;12
1993;10044155@N06;11345559683_64f628a9ef_o.jpg;146;(48, 53);m;2790;784;262;261;0;30;100
1997;10044155@N06;11331401403_bb5944aa2d_o.jpg;134;(48, 53);m;1002;839;255;255;0;0;129
1999;10044155@N06;11331401403_bb5944aa2d_o.jpg;146;(48, 53);m;1310;900;242;242;0;0;78
2000;10044155@N06;11331401403_bb5944aa2d_o.jpg;148;(48, 53);f;414;844;242;242;-10;0;98
2001;10044155@N06;11343759245_695b4d73ff_o.jpg;134;(48, 53);m;289;564;268;268;-25;0;124
2012;10044155@N06;11345440565_249feec5c3_o.jpg;134;(48, 53);m;148;1544;261;261;-25;0;88
2016;10044155@N06;11331443003_96947bfb3f_o.jpg;135;(48, 53);m;1828;459;242;242;5;0;16
2017;10044155@N06;11345754364_d868d334e5_o.jpg;164;(48, 53);m;570;844;242;242;-25;0;72
2020;10044155@N06;11345646293_9f2d7cae38_o.jpg;147;(48, 53);m;1066;412;446;447;-5;0;132
2022;10044155@N06;8692440127_94acda22d8_o.jpg;166;(48, 53);m;2624;935;243;242;10;0;80
2032;10044155@N06;11344008603_9b804d45cf_o.jpg;147;(48, 53);m;474;1165;619;618;-90;0;138
2036;10044155@N06;11331197755_a013a4ef4c_o.jpg;146;(48, 53);m;2259;709;306;306;0;-15;7
2040;10044155@N06;11345648143_0726f9fde6_o.jpg;147;(48, 53);m;1066;412;446;447;-5;0;132
2042;10044155@N06;11345661333_52d0ac2914_o.jpg;169;(48, 53);m;0;795;658;733;0;0;43
2043;10044155@N06;11345661333_52d0ac2914_o.jpg;136;(48, 53);m;573;765;612;612;20;0;15
2046;10044155@N06;11345661333_52d0ac2914_o.jpg;171;(48, 53);f;2969;339;261;261;-15;30;63
2049;10044155@N06;11345463206_1ab1e81d42_o.jpg;147;(48, 53);m;910;737;331;332;-5;-30;56
2052;10044155@N06;9348347998_1c42a8f3f1_o.jpg;173;(48, 53);m;688;455;384;385;5;0;33
2060;10044155@N06;11345491524_801281ac3d_o.jpg;135;(48, 53);m;1205;300;260;260;-5;0;22
2061;10044155@N06;11343991073_81a6175e9b_o.jpg;134;(48, 53);m;723;819;242;242;-25;0;77
2064;10044155@N06;11343971404_f52e899ab1_o.jpg;147;(48, 53);m;468;868;383;383;-90;15;135
2067;10044155@N06;9345560725_1033d0a3ab_o.jpg;173;(48, 53);m;1376;340;212;212;-10;15;18
2069;10044155@N06;11345515785_ef6eeefd51_o.jpg;134;(48, 53);m;2114;752;982;982;0;45;44
2070;10044155@N06;11345515785_ef6eeefd51_o.jpg;135;(48, 53);m;1628;274;765;765;-15;30;36
2073;10044155@N06;9345520435_7681bd54bb_o.jpg;179;(48, 53);f;730;893;240;240;20;0;168
2076;10044155@N06;11345830753_1574997964_o.jpg;137;(48, 53);m;1762;1451;242;243;180;0;57
2077;10044155@N06;11345830753_1574997964_o.jpg;153;(48, 53);m;1367;1502;242;243;180;0;98
2090;10044155@N06;9345543387_b7ca38c8be_o.jpg;184;(48, 53);m;1809;556;192;191;0;30;57
2091;10044155@N06;11345711336_7a70c81d07_o.jpg;146;(48, 53);m;823;1050;268;268;-15;0;127
2093;10044155@N06;11331320526_f8635e254e_o.jpg;148;(48, 53);f;398;854;242;242;-5;0;101
2094;10044155@N06;11331320526_f8635e254e_o.jpg;134;(48, 53);m;986;846;242;242;0;0;119
2098;10044155@N06;11331320526_f8635e254e_o.jpg;146;(48, 53);m;1289;919;242;242;0;0;89
2104;10044155@N06;11345804833_df3fc70d54_o.jpg;147;(48, 53);m;1687;991;243;242;-10;45;31
2107;10044155@N06;11343969004_a2b72540b6_o.jpg;147;(48, 53);m;538;868;383;383;-95;0;149
2346;29671106@N00;9058728049_31e2ffdd3f_o.jpg;202;(48, 53);f;494;1252;981;982;-80;0;11
2417;29671106@N00;8084102228_616f5f8934_o.jpg;202;(48, 53);f;1537;664;778;778;15;0;96
2507;29671106@N00;8084102382_a0b89ce7d8_o.jpg;202;(48, 53);f;1072;486;969;969;20;0;75
2589;29671106@N00;8084106155_75627da9e9_o.jpg;202;(48, 53);f;981;474;1078;1078;-10;0;93
2652;29671106@N00;8592184993_b7084e0a8d_o.jpg;202;(48, 53);f;533;1035;472;472;-115;0;31
2753;9017386@N06;10770684434_d85338d851_o.jpg;216;(48, 53);m;801;525;300;300;-5;0;79
2759;9017386@N06;10770684434_d85338d851_o.jpg;221;(48, 53);f;919;693;261;261;0;0;49
2775;9017386@N06;10770601955_e7ecc9ac58_o.jpg;216;(48, 53);m;895;573;287;287;0;0;63
2782;9017386@N06;10770601955_e7ecc9ac58_o.jpg;221;(48, 53);f;1002;744;255;255;5;0;54
2787;9017386@N06;10770726424_3e8a5d9acb_o.jpg;216;(48, 53);m;981;562;274;274;-5;0;53
2789;9017386@N06;10770726424_3e8a5d9acb_o.jpg;221;(48, 53);f;1082;715;267;268;5;0;49
2853;9017386@N06;10770880025_bc9af5c520_o.jpg;216;(48, 53);m;959;516;300;300;0;0;84
2861;9017386@N06;10770880025_bc9af5c520_o.jpg;221;(48, 53);f;1071;699;255;255;0;0;72
2886;63153065@N07;9503731533_e0186eb3a3_o.jpg;236;(48, 53);f;232;146;1014;1014;-5;0;75
2975;63153065@N07;9211149749_fd51bfdf9b_o.jpg;258;(48, 53);f;1048;1969;472;472;180;0;102
2992;63153065@N07;9503722225_62845403ac_o.jpg;236;(48, 53);f;2076;1573;351;350;180;0;54
3002;63153065@N07;9503725455_c536cdd521_o.jpg;259;(48, 53);f;0;1326;517;643;190;-30;44
3008;63153065@N07;9503733421_fc9b009bd9_o.jpg;236;(48, 53);f;1899;1195;937;937;180;0;76
3060;10406201@N05;11037482653_77f9b1ee0f_o.jpg;268;(48, 53);f;194;153;320;320;0;0;85
3091;10406201@N05;11265972744_5f0ddcb041_o.jpg;268;(48, 53);f;1386;473;682;682;10;0;175
3093;10406201@N05;11451252113_0a2f043ef6_o.jpg;268;(48, 53);f;0;486;933;1039;-10;0;30
3097;10406201@N05;11160770346_80c181b74b_o.jpg;268;(48, 53);f;1955;557;644;644;0;15;58
3101;10406201@N05;11160749275_4dc137d18d_o.jpg;268;(48, 53);f;1020;922;490;491;5;0;179
3117;10406201@N05;11160761536_cde4e7707d_o.jpg;268;(48, 53);f;2036;135;778;778;5;15;58
3125;10406201@N05;11160743665_9ed3bbdb03_o.jpg;268;(48, 53);f;980;511;510;510;5;0;153
3136;10406201@N05;11160805544_1b628d5926_o.jpg;268;(48, 53);f;1058;946;440;440;5;0;178
3139;10406201@N05;11160735505_4b1437df83_o.jpg;268;(48, 53);f;2102;309;758;758;5;0;34
3151;10406201@N05;11161500323_3f4253ef08_o.jpg;268;(48, 53);f;534;233;124;125;10;30;81
3152;10406201@N05;8579887861_c3ffd98b2d_o.jpg;284;(48, 53);f;237;89;828;828;-5;15;43
3157;10406201@N05;10266999016_0d32661b22_o.jpg;268;(48, 53);f;683;521;491;491;10;0;155
3170;10406201@N05;8580995416_73a9bd3b22_o.jpg;287;(48, 53);f;911;745;606;606;0;-15;146
3172;10406201@N05;11266018873_6bcfb24494_o.jpg;268;(48, 53);f;744;291;312;313;0;0;50
3177;10406201@N05;11160767476_1956a533a0_o.jpg;268;(48, 53);f;1961;494;727;726;0;0;85
3216;68825596@N05;11593439365_73c9003774_o.jpg;300;(48, 53);m;634;634;676;676;-95;0;69
3239;68825596@N05;11593822664_b25939ec81_o.jpg;303;(48, 53);f;1686;1574;261;262;-85;0;67
3254;68825596@N05;11593442255_eda1c87b15_o.jpg;300;(48, 53);m;753;669;804;803;-80;0;34
3266;68825596@N05;11594183623_12e08865dd_o.jpg;300;(48, 53);m;1353;52;765;765;15;0;21
3270;68825596@N05;11594412606_70416e1379_o.jpg;309;(48, 53);m;71;570;164;164;-95;0;57
3295;68825596@N05;11594617206_5445edd37b_o.jpg;303;(48, 53);f;614;508;700;700;-10;0;104
3304;68825596@N05;11593431735_78354fd720_o.jpg;303;(48, 53);f;2852;643;633;633;0;0;102
3325;68825596@N05;11594224586_79cefde164_o.jpg;303;(48, 53);f;3011;670;548;548;5;0;79
3326;68825596@N05;11594224586_79cefde164_o.jpg;300;(48, 53);m;4983;411;506;507;-15;30;12
3614;20272804@N04;9827102113_843dc79e29_o.jpg;337;(48, 53);m;962;426;436;437;-5;0;43
3615;20272804@N04;9837853783_ef3fde52cc_o.jpg;337;(48, 53);m;336;317;624;688;5;0;63
3616;20272804@N04;9827198255_8c2b8d4ce5_o.jpg;338;(48, 53);m;1004;1718;274;274;0;0;111
3619;20272804@N04;9827085915_8459fa527d_o.jpg;341;(48, 53);m;721;1479;867;867;10;0;35
3620;20272804@N04;9837878326_4f7e28d069_o.jpg;342;(48, 53);m;1920;1424;319;319;10;30;113
3621;20272804@N04;9837878326_4f7e28d069_o.jpg;343;(48, 53);m;465;1305;255;255;5;0;23
3622;20272804@N04;9838061983_7581d81ef1_o.jpg;342;(48, 53);m;395;461;132;132;-10;30;65
3623;20272804@N04;9838125533_2bb5dd2837_o.jpg;341;(48, 53);m;361;393;371;384;-5;0;46
3624;20272804@N04;9827164673_26dbc10809_o.jpg;337;(48, 53);m;382;1058;612;612;-20;0;42
3627;20272804@N04;9837949643_3d05531652_o.jpg;341;(48, 53);m;1788;978;478;478;10;0;106
3628;20272804@N04;9827230345_b57cd22f6a_o.jpg;342;(48, 53);m;851;1024;720;721;5;-30;129
3629;20272804@N04;9837951673_4af1ab73aa_o.jpg;341;(48, 53);m;629;675;402;402;-10;0;42
3630;20272804@N04;9837951673_4af1ab73aa_o.jpg;337;(48, 53);m;1067;634;370;370;-10;0;119
3632;20272804@N04;9827306253_4ac64a0be9_o.jpg;342;(48, 53);m;0;535;663;759;5;0;138
3633;20272804@N04;9827306253_4ac64a0be9_o.jpg;345;(48, 53);m;567;714;414;414;10;-30;49
3634;20272804@N04;9837828374_1d7c1298e8_o.jpg;341;(48, 53);m;468;657;1016;1016;0;-15;19
3635;20272804@N04;9837828374_1d7c1298e8_o.jpg;337;(48, 53);m;1537;614;940;940;0;0;71
3636;20272804@N04;9837828374_1d7c1298e8_o.jpg;346;(48, 53);m;1437;912;283;284;0;30;25
3637;20272804@N04;9837920674_3afca7333b_o.jpg;343;(48, 53);m;232;259;136;135;5;0;8
3638;20272804@N04;9837920674_3afca7333b_o.jpg;341;(48, 53);m;673;285;128;128;5;0;40
3639;20272804@N04;9837920674_3afca7333b_o.jpg;338;(48, 53);m;777;266;124;124;0;30;60
3640;20272804@N04;9838037353_53c7bb761d_o.jpg;345;(48, 53);m;401;284;192;192;-5;-30;82
3641;20272804@N04;9827249995_7c082bd365_o.jpg;341;(48, 53);m;1083;1224;306;306;5;0;50
3642;20272804@N04;9837999546_c7e1c77c61_o.jpg;337;(48, 53);m;0;251;377;412;20;0;76
3649;20272804@N04;9837545275_8a1e58672d_o.jpg;341;(48, 53);m;959;1839;484;484;10;0;97
3651;20272804@N04;9832392893_5ec0de6d32_o.jpg;337;(48, 53);m;921;693;797;797;-10;0;72
3652;20272804@N04;9827080184_677fedbf80_o.jpg;341;(48, 53);m;4;1982;1237;1237;0;0;19
3654;20272804@N04;9837605136_8df2f1b4ca_o.jpg;337;(48, 53);m;1644;544;387;388;-5;30;36
3655;20272804@N04;9827198794_0a4b1476bd_o.jpg;337;(48, 53);m;1636;988;421;420;-20;0;82
3656;20272804@N04;9827198794_0a4b1476bd_o.jpg;341;(48, 53);m;1292;1074;408;408;5;0;43
3658;20272804@N04;9837779766_4daf5e7bb6_o.jpg;341;(48, 53);m;1880;991;274;274;-10;15;10
3659;20272804@N04;9837826024_2d219f1774_o.jpg;337;(48, 53);m;1676;320;976;975;20;0;42
3663;20272804@N04;9827123064_6a632e7997_o.jpg;338;(48, 53);m;0;534;601;746;-5;0;11
3664;20272804@N04;9827123064_6a632e7997_o.jpg;337;(48, 53);m;336;432;624;767;0;0;20
3666;20272804@N04;9827207983_f35e7fe92a_o.jpg;337;(48, 53);m;0;350;613;665;10;0;86
3667;20272804@N04;9827207983_f35e7fe92a_o.jpg;338;(48, 53);m;373;260;508;580;-5;-30;55
3669;20272804@N04;9837676685_736ec21360_o.jpg;337;(48, 53);m;439;830;521;450;-25;15;19
3670;20272804@N04;9827146883_f0b709f1c5_o.jpg;343;(48, 53);m;1086;1724;383;382;-20;30;22
3671;20272804@N04;9827021666_20e96d1d36_o.jpg;341;(48, 53);m;1043;1451;364;364;10;0;40
3672;20272804@N04;9827021666_20e96d1d36_o.jpg;338;(48, 53);m;591;1488;280;281;20;0;43
3674;20272804@N04;9837953454_11b9f99573_o.jpg;341;(48, 53);m;298;298;428;428;-10;0;89
3677;20272804@N04;9827385583_ea31a34655_o.jpg;341;(48, 53);m;479;1180;491;491;0;0;89
3678;20272804@N04;9827385583_ea31a34655_o.jpg;337;(48, 53);m;925;1131;485;485;-5;0;114
3679;20272804@N04;9838026854_934fa8c2a2_o.jpg;341;(48, 53);m;431;122;232;232;0;0;87
3680;20272804@N04;9827298325_65a61a58d7_o.jpg;352;(48, 53);f;809;811;746;746;5;0;73
3681;20272804@N04;9838047383_c43821d129_o.jpg;343;(48, 53);m;204;1086;777;778;-10;0;54
3682;20272804@N04;9838047383_c43821d129_o.jpg;337;(48, 53);m;919;1182;485;485;-25;0;129
3683;20272804@N04;9837779663_8bf3b103ba_o.jpg;341;(48, 53);m;1517;497;612;612;-5;0;68
3686;20272804@N04;9827196954_4ffe1b2e4f_o.jpg;341;(48, 53);m;1396;1388;414;414;15;0;79
3687;20272804@N04;9838030774_f45382c68f_o.jpg;341;(48, 53);m;28;51;344;344;-5;0;94
3914;113705978@N06;11811300733_309791fb94_o.jpg;381;(48, 53);f;1609;274;1205;1205;-5;0;103
3952;10241064@N08;8315785952_b15a5bd61d_o.jpg;390;(48, 53);m;2475;769;337;338;5;0;23
3953;10241064@N08;8315781218_3a4a96b49a_o.jpg;391;(48, 53);m;1804;763;835;835;5;0;58
3977;10241064@N08;8315787028_8fd2340bc2_o.jpg;390;(48, 53);m;2718;1029;383;383;10;0;73
3980;10241064@N08;8315781622_911bec2922_o.jpg;400;(48, 53);m;447;962;332;332;0;0;38
3989;10241064@N08;8315784646_10a94c89ed_o.jpg;390;(48, 53);m;2186;972;497;497;10;0;39
3990;10241064@N08;8315786610_7d95eaeb81_o.jpg;391;(48, 53);m;2264;852;670;670;5;0;99
4069;45666944@N00;11843090973_0be6a74ce3_o.jpg;411;(48, 53);m;1051;486;485;484;0;0;113
4100;45666944@N00;11842152245_7fd89a58c4_o.jpg;411;(48, 53);m;1051;486;485;484;0;0;113
4219;10354155@N05;11561237313_a6724f7c89_o.jpg;430;(48, 53);f;1783;2239;249;209;-85;30;85
4299;7648211@N03;10198834473_fc05c6c237_o.jpg;457;(48, 53);f;205;266;708;707;5;0;120
4313;7648211@N03;11561373293_d880e48730_o.jpg;457;(48, 53);f;205;266;708;707;5;0;120
4341;7648211@N03;9538411310_2aa75cd049_o.jpg;457;(48, 53);f;290;274;650;650;5;0;144
4426;100014826@N03;9562512107_d9ec83313a_o.jpg;462;(48, 53);m;247;1096;567;567;0;-30;13
4427;100014826@N03;9601952102_c80fe9032d_o.jpg;462;(48, 53);m;1163;455;421;421;-95;0;134
4428;100014826@N03;9547802955_2617743ef2_o.jpg;462;(48, 53);m;1800;1035;275;275;-5;30;124
4429;100014826@N03;9568910305_270023a58a_o.jpg;462;(48, 53);m;389;632;385;385;-5;0;129
4431;100014826@N03;9478897989_a9b483d9c1_o.jpg;462;(48, 53);m;279;0;608;579;-100;0;128
4434;100014826@N03;9534508174_025f5c52d9_o.jpg;462;(48, 53);m;1797;1043;262;262;-10;30;78
4435;100014826@N03;9531727283_51b9298a20_o.jpg;462;(48, 53);m;1800;1035;275;275;-5;30;124
4471;54030085@N03;11455981046_a7a9e126f6_o.jpg;473;(48, 53);f;1426;369;382;383;-20;0;31
1;114841417@N06;12068804204_085d553238_o.jpg;482;(48, 53);m;1821;283;969;969;-25;15;35
43;114841417@N06;12077824396_e5c732d4fe_o.jpg;482;(48, 53);m;1437;0;644;583;10;0;72
76;114841417@N06;12069030836_6b34aa1803_o.jpg;482;(48, 53);m;510;438;905;905;-100;15;122
170;114841417@N06;12068806374_21f6bb040f_o.jpg;482;(48, 53);m;468;447;982;982;-95;0;104
232;114841417@N06;12077772523_2fdea32208_o.jpg;482;(48, 53);m;1616;953;937;937;5;0;100
268;114841417@N06;12077827076_9d0180015d_o.jpg;482;(48, 53);m;1399;0;682;648;10;-15;102
370;114841417@N06;12077663674_037087dfb8_o.jpg;482;(48, 53);m;1616;953;937;937;5;0;100
393;114841417@N06;12076823124_e2f2de9202_o.jpg;482;(48, 53);m;1318;0;1810;1800;0;0;98
404;114841417@N06;12077446606_9267362416_o.jpg;507;(48, 53);m;0;422;1024;1141;-5;30;85
408;114841417@N06;12077829726_ed2a848939_o.jpg;482;(48, 53);m;1590;908;969;969;0;0;47
510;114841417@N06;12075380105_0cb4de956c_o.jpg;482;(48, 53);m;1600;0;1664;1690;0;0;13
525;114841417@N06;12059810674_3544d013d3_o.jpg;508;(48, 53);m;23;1934;606;514;-95;0;68
544;114841417@N06;12087140355_753285fed9_o.jpg;509;(48, 53);f;0;398;403;449;-80;0;76
545;114841417@N06;12087140355_753285fed9_o.jpg;510;(48, 53);f;245;563;428;397;-70;0;18
570;114841417@N06;12087455256_de7f4e8015_o.jpg;509;(48, 53);f;44;349;449;449;-80;0;68
576;114841417@N06;12068690463_37335e8d76_o.jpg;482;(48, 53);m;423;415;1091;1091;-95;0;95
621;114841417@N06;12059813834_188e6e0d22_o.jpg;508;(48, 53);m;76;1982;593;466;-95;0;21
660;114841417@N06;12087139075_74ea67faeb_o.jpg;509;(48, 53);f;44;349;449;449;-80;0;68
674;114841417@N06;12077192655_4b4cd2d9a9_o.jpg;482;(48, 53);m;1616;953;937;937;5;0;100
816;10792106@N03;11058128525_094afdf2ea_o.jpg;540;(48, 53);m;1047;575;274;274;0;0;42
823;10792106@N03;11040395036_69199ba1d0_o.jpg;542;(48, 53);m;1851;347;313;312;5;0;92
832;10792106@N03;11058239184_ea0a877c66_o.jpg;540;(48, 53);m;1066;583;267;268;5;0;41
837;10792106@N03;11039245193_a63b61eeb9_o.jpg;544;(48, 53);m;2038;723;242;242;-5;0;15
870;10792106@N03;11039185244_9db9a0d265_o.jpg;544;(48, 53);m;1789;363;212;213;-10;0;33
887;10792106@N03;11040515803_a715dbe02b_o.jpg;542;(48, 53);m;1595;247;306;306;5;0;31
916;10792106@N03;11039248083_a87d22decc_o.jpg;544;(48, 53);m;2244;753;242;243;-10;0;49
917;10792106@N03;11039248083_a87d22decc_o.jpg;549;(48, 53);m;1977;737;243;243;5;15;32
943;10792106@N03;11058223496_acc3630e25_o.jpg;540;(48, 53);m;1077;580;255;255;0;0;36
950;10792106@N03;11040445103_a644dc2ffe_o.jpg;542;(48, 53);m;737;624;332;332;20;0;63
971;10792106@N03;11040472443_bba53d97ba_o.jpg;542;(48, 53);m;1726;737;306;306;0;0;81
1001;10792106@N03;11040525383_92af6e7d22_o.jpg;542;(48, 53);m;1316;881;293;293;-5;-15;103
1003;10792106@N03;11040414314_aa875e7c18_o.jpg;542;(48, 53);m;1211;905;274;274;5;15;67
1069;10792106@N03;11040390163_70b316f376_o.jpg;542;(48, 53);m;2059;559;427;427;20;0;36
1094;20632896@N03;9830844834_5f8de5686c_o.jpg;564;(48, 53);f;562;846;242;242;-75;0;65
1815;28754132@N06;8939093491_e389928b24_o.jpg;615;(48, 53);f;1918;1225;243;242;185;0;130
1870;28754132@N06;8939086491_b30778984c_o.jpg;615;(48, 53);f;1581;1423;363;363;175;15;58
1938;28754132@N06;8939083807_e5ab0b561b_o.jpg;615;(48, 53);f;670;953;523;522;175;15;103
2005;10001312@N04;8530892889_49974d136c_o.jpg;622;(48, 53);m;860;841;268;268;-5;0;55
2053;10001312@N04;8530839129_434d8aa56b_o.jpg;625;(48, 53);f;196;830;274;274;15;30;74
2607;10543088@N02;10044779714_d78d1d4ee3_o.jpg;661;(48, 53);m;1235;1367;535;535;5;0;49
2608;10543088@N02;10044853936_dc4ba0617a_o.jpg;661;(48, 53);m;1273;382;841;842;5;-15;26
2614;10543088@N02;10044819035_98d5843798_o.jpg;667;(48, 53);m;1035;819;300;299;-10;-15;73
2616;10543088@N02;10044819035_98d5843798_o.jpg;669;(48, 53);m;1810;800;287;286;-15;30;94
2617;10543088@N02;10044818735_62937b7b1f_o.jpg;669;(48, 53);m;1636;817;294;293;0;45;15
2619;10543088@N02;10044818735_62937b7b1f_o.jpg;667;(48, 53);m;874;900;275;274;-5;-45;48
2620;10543088@N02;10044818735_62937b7b1f_o.jpg;670;(48, 53);f;0;986;181;242;-10;0;31
2621;10543088@N02;10044816725_a35a1f0a0d_o.jpg;671;(48, 53);m;1582;715;281;281;0;0;98
2630;10543088@N02;10044782994_0d49ea63ae_o.jpg;661;(48, 53);m;809;800;383;382;-10;0;16
2631;10543088@N02;10044782994_0d49ea63ae_o.jpg;678;(48, 53);m;2282;736;306;306;-15;30;89
2637;10543088@N02;10044778384_d712811c78_o.jpg;661;(48, 53);m;0;0;979;960;-5;15;101
2641;10543088@N02;10044782294_1cf6f8871e_o.jpg;661;(48, 53);m;774;787;383;382;-10;-15;14
2642;10543088@N02;10044782294_1cf6f8871e_o.jpg;684;(48, 53);m;2344;833;306;306;-10;0;109
2647;10543088@N02;10044782294_1cf6f8871e_o.jpg;678;(48, 53);m;2275;753;243;243;-5;15;64
2654;10543088@N02;10044848506_9daf4bb287_o.jpg;684;(48, 53);m;2138;607;727;726;5;45;26
2655;10543088@N02;10044848506_9daf4bb287_o.jpg;678;(48, 53);m;1370;460;631;631;-15;0;141
2658;10543088@N02;10044913893_9141bfa016_o.jpg;671;(48, 53);m;2465;616;300;300;0;0;85
2667;10543088@N02;10044904503_42f3a0d4d1_o.jpg;661;(48, 53);m;956;227;829;829;-10;30;44
2669;10543088@N02;10044858126_5ee40a6aab_o.jpg;692;(48, 53);m;1732;573;829;829;-5;0;139
2671;10543088@N02;10044932073_5f04862a32_o.jpg;692;(48, 53);m;1509;607;835;835;5;45;57
2673;10543088@N02;10044843856_84fb57e7f3_o.jpg;694;(48, 53);m;522;524;1110;1109;-10;0;62
2683;10543088@N02;10044916713_9f5eb490bc_o.jpg;661;(48, 53);m;382;75;168;169;-10;0;67
2690;10543088@N02;10044922623_986518db90_o.jpg;678;(48, 53);m;2295;833;331;332;-10;0;67
2694;10543088@N02;10044816105_1bd9423064_o.jpg;697;(48, 53);f;790;1109;835;835;-15;0;90
2727;8034587@N06;11299563656_a26ee5ecb7_o.jpg;702;(48, 53);m;548;992;924;925;-85;0;80
